Project ID,Task ID,Corrections,Grammar,Spelling,Consistency,Comment,User
3575,10683,4,5,5,5,null,karina.gieser
3646,10970,5,5,5,4,null,adi_hva
3620,10787,4,4,4,5,It will be better if I got acess to the original text in English.\r\nKarima ,karimabenkrid
1499,3969,3,3,2,3,"The file had translated the name of the organization 'Special Olympics' \r\nas 'Olimpiki maalum' This is a correct translation. However, it can cause confusion . For ease of understanding i left the name of the Organization in English as follows: 'Special Olympics'",Yambo
3657,11033,4,4,5,3,In some cases the words used were not really appropiate to the contest. In the last sentence the original meaning was not mantained in the English translation.,Giuliadicapua
3654,11017,2,3,4,3,I made many corrections. Most of them were ,Yuliya Tsimashenka
null,,,,,,,
,,,,,,,
,,,,,,"connected with a word-for-word translation and the issues of legibility (many sentences didn't sound Russian).\r\nI deleted 104 doubles spaces and inserted Russian quotation marks, inserted comma where needed (for parenthetical words, in subordinate clauses and participial constructions). Some words were translated wrong (e.g. verwechseln, Unachtsam, the sentence ""Jedoch andere Leute oder MitschÃ¼ler anzusprechen, damit sie ihren Abfall ordentlich entsorgen â€“ das ist irgendwie peinlich""). I changed the title on page 1 to a stronger one according to the German original. In some places I replaces passive voice with active voice to ""revive"" the text.",
3283,10619,2,2,2,2,null,thimmer
3658,null,5,5,5,5,null,Angela Dettori
3624,null,1,1,4,2,"The source file was very poorly written. It was rife with grammatical errors and was written in an unnatural, stilted way. ",Mirna Turina
3624,10800,5,5,3,5,"Thank you very much, Mirna! It's a very good translation of a very complicated topic!",EuroNatur Admin
3661,11050,4,5,5,5,Â¡Muchas gracias! ;),ICAN
3661,11051,4,5,5,5,Â¡Muchas gracias Carla!  ;),ICAN
3657,11035,3,3,3,3,Kim.\r\nGracias por la traducciÃ³n.\r\nPienso que has subido el archivo en ,ruben
null,,,,,,,
,,,,,,,
,,,,,,"espaÃ±ol, puede ser?\r\n\r\nPodrÃ­as subir la traducciÃ³n en francÃ©s por favor?\r\n\r\nMuchas gracias!\r\n\r\nRubÃ©n,",
3630,10904,4,5,5,4,"Such a good translate, just few errors! ",Bob Yukun
3589,10704,5,5,4,4,null,Tatiane Rocha Oliveira
3619,10782,2,3,5,2,Sorry about my late upload on this document!,emily h.
3674,null,4,3,4,4,"Unfortunately I do not have time to get to the appendices before the deadline. Perhaps this could be listed as a separate project? Apologies. \r\n\r\nA note: towards the end of the document reference shifted to 'Little Bothers of the Elderly', whereas it had referred to 'Little Brothers of the Poor' throughout to start. Perhaps it could be made clear where this change of terminology takes place, or perhaps a term inclusive of the two could be used instead :) ",gen.shanahan
3646,10956,2,5,5,5,null,Tamara Radlovic
3693,null,5,5,5,4,"A couple of prepositions didn't seem to be there, but no problems. Very clean and direct.",Joel Hageman
3636,10927,4,5,5,5,null,adrienn.panczel
3698,null,3,3,3,3,"Hello,\r\n\r\nto be honest, I don't understand how to provide a rating for the original file.\r\nThe feedback for the reviewed file will be provided by a proofreader.",Yuliya Tsimashenka
null,,,,,,,
,,,,,,,
,,,,,,"\r\n\r\nBest  regards, \r\nYuliya Tsimashenka",
3698,11202,5,5,5,5,null,adrienn.panczel
3675,11120,4,4,5,3,null,vaninaschembari
3637,10929,4,4,4,4,"A few mistakes, but a very good translation all in all.",Vera Gordienko
3697,null,5,5,5,5,null,lelisa_ines
3592,10709,4,4,4,4,null,tatianaelizabeth.tradutora
3658,11041,5,5,5,5,"Very good translation, I found just a couple of spelling errors.",lorena.santonocito
3696,11195,3,3,3,3,"Revisar puntuaciÃ³ del text original, aixÃ­ com la gramÃ tica. Hi ha alguns errors com ""CD's"": el plural de CD Ã©s CD, no CD's ni CDs.",Cristina Eroles
3657,11035,5,5,5,5,Didn't even need to be proof read it was pretty perfect!,rodillon
3681,null,5,5,5,4,null,Irene Cruz
3681,null,5,5,5,4,null,Irene Cruz
3681,null,5,5,5,4,null,Irene Cruz
3626,10822,5,4,5,3,null,Actif Com
3646,10962,5,5,5,5,"Very good, acurate and consistent translation. A few issues with the use of hyphans and one vs. two words.",thimmer
3626,10820,5,5,5,5,null,Lorena Zuleta
3620,11006,4,4,5,5,"I found some minor errors like ""ihr"" instead of the polite spelling ""Ihr"" and a few typos.",King Haggard
3646,null,5,5,5,5,null,Povilas Miknevicius
3702,null,2,3,4,2,null,Cristina Eroles
3702,null,5,5,5,5,null,taylor.ffitch
3681,11132,5,5,5,5,null,elenamillautrill
null,,,,,,,
,,,,,,,
,,,,,,,a
3279,9271,2,2,4,2,null,jensbgroth
3280,9273,4,4,4,4,null,jensbgroth
3634,10923,5,5,5,5,null,Tatyana Johnson
3493,10264,3,3,3,3,this is not a complete translation. I could not complete it due to going under surgery. ,ecegulay
3711,11277,5,4,5,5,null,mariness22
3708,11248,4,4,4,5,"""Nooks and crannies"" is a common expression that fits the meaning better than ""corners"". ""If they hear how and why water in the forest helps, they will leave it alone and drift away into the surroundings."" If we use the literal translation, ""darkness"", it sounds like the people who are helping the forest by leaving it alone are ""bad"" people, since they go into the ""darkness"". However, there may be a better translation than ""surroundings"".",Alan
2274,8135,3,4,5,4,null,Ari
3646,10966,5,5,5,5,null,adrienn.panczel
3696,11195,2,3,4,3,"En general la calidad de la redacciÃ³n no era buena. HabÃ­a alguna que otra frase sin sentido, el registro variaba en algunas oraciones y faltaba coherencia en los tÃ©rminos (RD del Congo, por ejemplo).",alejandra.perest
3717,11338,4,5,5,5,null,adrienn.panczel
null,,,,,,,
,,,,,,,
3701,null,5,4,5,5,null,marieta
3715,null,3,3,3,3,"Hello, \r\n\r\nI think that this part should be done by the reviewer, otherwise it's illusory.",Yuliya Tsimashenka
3714,null,3,3,3,3,"Hello, \r\n\r\nI think that this part should be done by the reviewer, otherwise it's illusory.",Yuliya Tsimashenka
3712,null,3,3,3,3,"Hello, \r\n\r\nI think that this part should be done by the reviewer, otherwise it's illusory.",Yuliya Tsimashenka
3711,null,3,3,3,3,"Hello, \r\n\r\nI think that this part should be done by the reviewer, otherwise it's illusory.",Yuliya Tsimashenka
3715,11314,5,5,5,5,null,adrienn.panczel
3714,11302,5,5,5,5,null,adrienn.panczel
3712,11287,5,5,5,5,null,adrienn.panczel
3711,11275,5,5,5,5,null,adrienn.panczel
3702,11231,5,5,5,5,null,alejandra.perest
3701,11228,5,5,5,5,null,alejandra.perest
3724,null,5,4,5,5,null,ctdarris
3721,null,4,5,5,4,There was a chunk from the English version missing in the Spanish one and another one that was present in the Spanish version but not in the English one. I included both in my transtaltion into Catalan.,Natalia Bofarull
3716,11326,4,5,5,5,null,adrienn.panczel
3459,10051,5,5,5,5,Hello \r\n\r\nFirst allow me to express of sincere apologies ,Yasser Rayes
null,,,,,,,
,,,,,,,
,,,,,,"for delaying the submission of the translation and second let me promise that it will not happen again.\r\n\r\nAs regarding the file itself, I noticed that it is in two parts, and I only translated one part, which means another translator translated the other half, so I would suggest that you give me or him both files in order for one of us to achieve terminological consistency, It is very unlikely that we used the exact terminology for the same concepts and words, and if the same words and concepts are used in both parts of the file but were translated using different terminology that would cause confusion to the the targeted audience.\r\nif you do not think this process is needed at least for this particular file then there is no need to do it, otherwise let me know.     ",
3717,11340,1,3,3,2,The translation was incomplete and inaccurate.,paulsoledad
3622,null,3,3,3,3,null,Gaia
3660,null,3,3,3,3,null,arzeo.manu
3459,10076,2,3,3,3,"sorry for the delay to send the completed file.\r\nThe translation was good globally, but I made many corrections because sometimes the translation was not matching with the original text.  \r\n\r\nThank you\r\n\r\nKarima ",karimabenkrid
null,,,,,,,
,,,,,,,
3622,10796,4,4,4,4,"Dear Gaia,\r\n\r\nthank you very much indeed for your precious work..we appreciate so much you accurate translation.\r\n\r\nFrancesca",ekalaj
3705,11245,5,4,5,5,There were a couple of words that I would have translated in a different way.,b.kremeyer
3716,11328,2,3,5,4,Text tracking needs to be adjusted.,Alba_Santiago
3710,null,3,3,5,5,null,JosÃ© M.
3691,11177,4,4,4,3,null,marinapuiggrossole
3701,null,3,3,3,3,"This was a translation task so I focused on translating into French and did not check the spelling or grammar of the Spanish version.\r\nI will do that for the next file.\r\n\r\nJust one point: to me, the term ""las webs de transparencia "" sounds strange but you'de better check with a native person.",sophie4489
3691,11177,5,4,5,5,null,aureliedan
3622,10796,4,4,5,5,null,Valentina
3622,10797,5,4,4,4,Thank you very much for your precious help!!!,ekalaj
3725,null,5,5,5,5,The second sentence in the first paragraph is incomplete.,hemmingjonathan
3710,11263,5,5,5,5,null,Natalia Bahng
3712,null,3,3,3,3,null,abdelmalekmezine
3714,null,3,3,3,3,null,abdelmalekmezine
3730,null,5,5,5,5,"Non Ã¨ stato possibile tradurre il titolo del primo gioco perchÃ© non era visibile sul testo inviato. Il secondo titolo si vede solo un po', ",JosÃ© M. Narbona
null,,,,,,,
,,,,,,,
,,,,,,non assolutamente leggibile ma credo di essere risciuto a vederlo e tradurlo. Non esitate a contattarmi per qualche dubbio. ,
3727,null,1,1,1,1,"I enjoyed the challenge of deciphering the handwritten text and the rather suspect grammar and spelling. However, it would have been easier if the scanned, handwritten notes had been aligned properly as some parts of the text disappeared off the scanned image.",Richard Elmes
3690,null,5,5,5,5,null,Tia Son
3696,11199,4,4,4,4,"La mayorÃ­a de correcciones se han centrado en el uso de preposiciones y artÃ­culos, asÃ­ como en algunas faltas de concordancia de gÃ©nero. En algunos casos, el orden de la frase me ha parecido poco natural en catalÃ¡n, aunque me he fijado que estas estructuras tambiÃ©n aparecÃ­an en la versiÃ³n castellana. Supongo que la versiÃ³n en espaÃ±ol tambiÃ©n debe ser una traducciÃ³n, posiblemente del francÃ©s.",AnaElGarLo
3730,11429,3,4,4,5,null,rominanieto1
3208,null,5,5,5,5,"The file is in Microsoft Excel format, all you have to do is to write your translation beside the English version.\r\nI hope, I did a good job for humanity and I helped people to quite smoking. \r\n",redd.islam4
1801,4111,2,1,3,3,THERE WERE SOME ERRORS IN  TRANSLATION. ,kenul_ugur
null,,,,,,,
,,,,,,,
,,,,,,"GRAMMATICAL, SPELLING, WORDS. I PROOFREADED ALL OF THEM. NOW, IT IS PROFESSIONAL TRANSLATION)",
3728,null,3,3,3,3,"There were some spelling mistakes and several words were blurry and hence, difficult to understand.",akriti_22
2962,null,5,5,5,5,null,kenul_ugur
3732,null,5,5,5,5,null,JosÃ© M. Narbona
3715,11318,5,1,3,3,There's only one word not translated into Vietnamese. I just make it simple and shorter. ,huyentramphan92
3716,null,5,3,5,3,null,Nhan Nguyen
3726,null,4,4,2,5,Spelling errors combined with varied handwriting provided the most challenge from the file.,Felix G
3702,11232,4,5,5,4,The task requested UK English.  Some US spellings and grammar conventions were used.\r\nThese have been changed to reflect UK usage.,hemmingjonathan
3725,11419,3,3,4,3,There was a paragraph missing in the English translation.  The purpose of the changes that I made was to clarify and to make reading easier.  The original file in Spanish had several grammatical and syntax errors which led to confusion when translating. ,paulsoledad
3732,11435,3,4,5,5,null,Jessica Woodward
3747,11478,5,4,5,5,null,b.kremeyer
3626,10836,1,1,1,1,"The text was full of errors, ",mar.
null,,,,,,,
,,,,,,,
,,,,,,"almost everywhere. There were some parts even worse (expressions translated literally, grammar calques and spelling mistakes).",garcimartin.pascual
3730,null,3,3,3,3,null,eciocchetti
3730,null,3,3,3,3,null,eciocchetti
3609,null,5,5,5,5,"Thank you for this challenging task!\r\nI think sustainability is a basic human right and should not be mixed up with profit sustainability of routine workers or robot-like idiots.\r\nClimate depends on biomass. Therefore an anticipation of cause, result and consequence or conclusion should be the first rule of work.",wintergartendoris
3739,null,5,4,5,5,cup measurements have been converted in brackets to make the recipe suitable for the German market. For the conversions I have used the following web site: http://www.goodtoknow.co.uk/recipes/531168/cups-to-grams-converter. ,birgit.puttock
3737,null,5,5,5,5,Conversions have been carried out using the following web sites: http://www.metric-conversions.org/  and http://www.goodtoknow.co.uk/recipes/531168/cups-to-grams-converter,birgit.puttock
3736,null,5,5,5,5,The following web sites have been used for conversion: http://www.metric-conversions.org/\r\n\r\nThe amount of meat to be used ,birgit.puttock
null,,,,,,,
,,,,,,,
,,,,,,is not clear in the Source Text. I have consulted a recipe on chefkoch.de which indicates that the amount of meat used for 4 portions is 500 g. ,
3730,11431,2,2,4,1,"Overall accurate translation but perhaps overly literal in terms of wording and word order.\r\n\r\nThere were several inconsistencies in punctuation and formatting such as mixing commas and semicolons in lists, spaces before full stops, differing spacing between paragraphs.\r\n\r\nSome inconsistent use of terms, e.g. calling sound/sound call\r\n\r\nSome incorrect terms:\r\n'Fiducia' in this context is always 'trust' or 'trust building'.\r\n'Il cieco' in English should be 'the blind person' or similar, not 'the blind'.\r\nI would suggest the use of 'his' in non-gender-specific contexts is now unacceptable in most contexts. Use 'their' or 'his or her' to be sure.\r\nUK English was specified, so 'theatre' not 'theater'.\r\n'The series of blind' does not make sense. Indeed, Boal's exercises were published in English, and usually known as the 'blind series'.\r\n\r\nHope this is useful.",nick@nctranslation.co.uk
3710,11257,3,3,3,3,Amal this isn't the document I uploaded.  Can you upload the correct one?,translationslifesteps
null,,,,,,,
,,,,,,,
3727,11423,5,5,5,5,null,celinehannotin
3728,11425,5,5,5,5,null,celinehannotin
3715,11316,3,3,4,2,null,cstato
3647,null,5,5,5,5,"This rating should be done by the reviewer, I'm the translator.",tihomira.shatova
3712,11289,3,3,4,3,null,cstato
2578,10588,1,1,1,1,The worst file I have ever seen!,mirfaeya
3714,11304,4,5,5,4,null,Natalia Chernavina Saluena
3712,11291,3,3,3,3,The prior translation is not close to the meaning  and have some spelling mistakes. ,huyentramphan92
3726,11421,3,3,4,4,"Please note that the copy submitted has corrections marked on, but not ""accepted,"" since the file format could not be edited. In your PDF reader, please click ""comments"" or ""view comments"".",JBurgess
3730,null,5,4,5,4,null,eciocchetti
3741,null,5,5,5,5,null,Susanne Werneyer
3740,null,3,5,5,3,"unclear: 250 g butter milk - it surely refers only to butter? the indication ""2 vanilla"" is also not really clear",Susanne Werneyer
3691,11177,2,3,5,3,null,Beatriz GarcÃ­a-GonzÃ¡lez
3459,10078,3,4,4,4,I put the 2 parts together (Acreditation file part1 + part2) and tried as much as I can to use the same terminology in the text since the 2 parts were translated by 2 different translators.\r\n\r\nThanks\r\n\r\nKarima,karimabenkrid
null,,,,,,,
,,,,,,,
3717,11336,3,5,5,4,null,DHLee
3714,11300,4,5,5,4,null,DHLee
3746,null,3,3,3,3,"La Ãºltima palabra del texto tendrÃ­a que ser ""solidarias"" para que concordase en el plural con ""acciones"".",Mar Rivero
3733,null,5,5,5,5,null,AnaElGarLo
3763,null,5,4,5,5,"I really enjoyed translating this file- the language was clear and concise, and it is a great topic to inform people about!",adivine
3744,null,5,5,5,5,null,csoukhavong
1689,11037,4,5,5,4,null,tanteric
3660,11045,3,3,4,4,null,Stefania Mastrangeli
3748,null,4,4,5,5,null,agnese.santoro
3733,11443,4,4,5,5,null,agnese.santoro
3765,null,5,5,5,5,null,Sharon Cowell
3765,11742,5,5,5,5,Muchas gracias por tu trabajo :),MaPi
3755,null,3,3,3,3,null,Irina
3647,null,3,3,3,3,null,Robin Joensuu
3733,11441,4,4,5,5,null,pepime
3763,null,5,4,5,5,null,adivine
3744,11462,5,5,5,5,"I translated ""Young People Across Borders, Cultures and diversities"" on the first page, just in case it's necessary.\r\nThe translated document was ok, only one typo ""dÃ©fendeurs"" instead of ""dÃ©fenseurs"".",Christophe Charlec
3746,null,5,5,5,5,null,eciocchetti
3747,11480,3,3,3,3,no mistakes at all,mccarc15
3740,11453,5,5,5,5,Thank you for this interesting task.,wintergartendoris
3741,11454,5,5,5,5,Thank you for this interesting ,wintergartend
null,,,,,,,
,,,,,,,
,,,,,,task.,oris
3626,10840,5,5,5,5,null,Serge E. Defotsing
3742,11457,5,5,5,5,null,pereznoemi
3744,11464,5,5,5,5,null,lz.c.leonor
3765,null,5,5,5,5,null,Lucas Schafer
3611,null,4,4,5,5,the translated file contains one paragraph twice - which is highlighted in the translation. Please delete/correct accordingly.,Susanne Werneyer
3746,11472,4,4,5,5,null,jeremydacosta75
3647,null,3,3,3,3,"To whom it may concern, \r\n\r\nl am literally sorry to inform you that l couldn't finish to translate all project. l could only translate nearly 2100 words of it and when l received the reminder about deadline, l wanted to upload what l have done till now. Due to my work workload in the company l work for, l will not be able to finish it till next week, that's why l uploaded an unfinished project before deadline as maybe somebody else can finish it.\r\n\r\nPlease accept my apologies for the inconvenience l caused.\r\n\r\nThanks, \r\nMenekse ",menekse.celik
